MatchId;HomeTeam;HomeTeamId;VisitTeam;VisitTeamId;MapName;ScheduleDate;StatsId;Map;Rounds;Duration;DamageRED;FragsRED;DamageBLU;FragsBLU;ScoreRED;ScoreBLU;ScoresBLU;RoundTimes
39158;Beer and Skittles;8448;WulfPack;8323;pl_upward;2014-02-10 00:00:00;152301;pl_upward;2;1263;37007;123;39858;147;0;7;4|3;632|631
39158;Beer and Skittles;8448;WulfPack;8323;pl_upward;2014-02-10 00:00:00;152297;pl_upward;2;787;21510;68;23105;84;0;7;4|3;394|393
39158;Beer and Skittles;8448;WulfPack;8323;pl_upward;2014-02-10 00:00:00;152295;pl_upward;2;868;23349;73;26343;95;0;6;4|2;435|433
39163;Simply Beige;10275;Spicy Wizards;8998;pl_upward;2014-02-10 00:00:00;152287;pl_upward;2;1847;59548;219;44493;132;0;8;4|4;1055|792
39180;KYLE SHIN;9233;brave;9130;pl_upward;2014-02-10 00:00:00;152668;pl_upward;1;563;20199;67;17871;52;0;4;4;563
39188;Degree Zero;6741;sPIro;4341;pl_upward;2014-02-10 00:00:00;152658;pl_upward;2;640;14057;40;17015;60;0;6;4|2;321|319
39190;Donk Squad;6462;Jerry Seinfeld and the Burbs;9828;pl_upward;2014-02-10 00:00:00;152766;pl_upward;2;1253;43643;138;40113;140;0;7;4|3;627|626
39190;Donk Squad;6462;Jerry Seinfeld and the Burbs;9828;pl_upward;2014-02-10 00:00:00;152644;pl_thundermountain;1;446;12738;58;11173;51;0;2;2;446
39197;Tree Forest 2;9408;Team Willy;6175;pl_upward;2014-02-10 00:00:00;156268;koth_coalplant_b7;4;1478;47082;149;48520;170;1;3;0|1|1|1;431|354|372|321
39199;Grammer Natzi's;5600;'92 DREAM TEAM;9128;pl_upward;2014-02-10 00:00:00;152741;pl_upward;2;818;21234;70;28462;129;0;6;4|2;409|409
39236;The Silent Riot;5663;GeA;7609;pl_upward;2014-02-10 00:00:00;152771;pl_upward;2;1384;44777;168;36278;114;0;8;4|4;844|540
39238;SkillDeluxe;9740;Noordelike Jaghonde;9377;pl_upward;2014-02-10 00:00:00;152387;pl_upward;2;872;31841;142;21568;69;0;5;4|1;436|436
39238;SkillDeluxe;9740;Noordelike Jaghonde;9377;pl_upward;2014-02-10 00:00:00;152378;pl_upward;2;724;22528;91;13889;36;0;2;1|1;587|137
39240;Breaking Neglect;8695;Birds;9005;pl_upward;2014-02-10 00:00:00;152940;pl_upward;2;1032;28179;79;31221;106;0;6;4|2;516|516
39241;Glad Science;6784;It Burns When I PvP;5580;pl_upward;2014-02-10 00:00:00;157180;koth_coalplant_b7;2;656;21521;78;21629;84;1;1;0|1;312|344
39241;Glad Science;6784;It Burns When I PvP;5580;pl_upward;2014-02-10 00:00:00;157011;koth_coalplant_b7;1;418;13027;53;15140;57;1;0;0;418
39241;Glad Science;6784;It Burns When I PvP;5580;pl_upward;2014-02-10 00:00:00;156961;koth_coalplant_b7;3;1182;39930;139;40925;161;0;3;1|1|1;370|396|416
39241;Glad Science;6784;It Burns When I PvP;5580;pl_upward;2014-02-10 00:00:00;152670;pl_upward;2;833;24637;76;25484;94;0;6;4|2;417|416
39242;The Night Howlers;9441; iMpeXa;9295;pl_upward;2014-02-10 00:00:00;152374;pl_upward;2;894;27989;116;27419;92;0;8;4|4;516|378
39242;The Night Howlers;9441; iMpeXa;9295;pl_upward;2014-02-10 00:00:00;152362;pl_upward;2;1403;33067;107;43087;171;0;7;4|3;643|760
39244;Team Venture;9229;Wacky Waving Inflatable Arm Tube Men;7851;pl_upward;2014-02-10 00:00:00;157005;koth_coalplant_b7;3;938;29238;82;37765;155;0;3;1|1|1;308|335|295
39244;Team Venture;9229;Wacky Waving Inflatable Arm Tube Men;7851;pl_upward;2014-02-10 00:00:00;156957;koth_coalplant_b7;3;1064;31678;88;41794;161;0;3;1|1|1;285|396|383
39248;Gamma;7588;Crystal Kingdom Royal Highlander Team;6871;pl_upward;2014-02-10 00:00:00;153199;pl_upward;2;941;25635;82;32526;116;0;6;4|2;471|470
39248;Gamma;7588;Crystal Kingdom Royal Highlander Team;6871;pl_upward;2014-02-10 00:00:00;153164;pl_upward;2;899;21625;69;29347;112;0;6;4|2;450|449
39249;Heartbreakers;8937;the experience;5462;pl_upward;2014-02-10 00:00:00;152652;pl_upward;2;1087;40250;153;31021;95;0;8;4|4;622|465
39251;36th Infantry;9382;Dedoris;5828;pl_upward;2014-02-10 00:00:00;152694;pl_upward;1;465;14470;53;13095;48;0;4;4;465
39256;Umbra;5153;TEH ILERMINATY;7479;pl_upward;2014-02-10 00:00:00;152743;pl_upward;2;1183;37103;113;34954;118;0;8;4|4;624|559
39259;Time To Kill;5906;!Super Happy Fun Time 2.0!;7487;pl_upward;2014-02-10 00:00:00;152739;pl_upward;2;718;21898;65;24132;82;0;6;4|2;359|359
39259;Time To Kill;5906;!Super Happy Fun Time 2.0!;7487;pl_upward;2014-02-10 00:00:00;152635;pl_upward;1;817;29169;94;24108;75;0;4;4;817
39263;All Is Dust;6542;Kobe Kush;8963;pl_upward;2014-02-10 00:00:00;154858;koth_coalplant_b7;1;318;8480;26;10934;37;0;1;1;318
39263;All Is Dust;6542;Kobe Kush;8963;pl_upward;2014-02-10 00:00:00;154837;koth_coalplant_b7;1;497;18910;50;17727;66;0;1;1;497
39263;All Is Dust;6542;Kobe Kush;8963;pl_upward;2014-02-10 00:00:00;152740;pl_upward;2;1695;52035;191;41956;99;0;6;3|3;1388|307
39263;All Is Dust;6542;Kobe Kush;8963;pl_upward;2014-02-10 00:00:00;152631;pl_upward;2;1422;52771;179;39277;92;0;6;3|3;1126|296
39264;No Pants Allowed;8904;Nine Man Army;8938;pl_upward;2014-02-10 00:00:00;156278;koth_coalplant_b7;3;1048;29426;98;36723;143;0;3;1|1|1;271|381|396
39264;No Pants Allowed;8904;Nine Man Army;8938;pl_upward;2014-02-10 00:00:00;152677;pl_upward;1;735;20812;83;18330;63;0;4;4;735
39267;Super Rad;8201;Project Purple;6118;pl_upward;2014-02-10 00:00:00;152776;pl_upward;2;895;27417;99;25908;88;0;8;4|4;452|443
39268;Unknown Team Name;9388;Minh Advantage II;10127;pl_upward;2014-02-10 00:00:00;153219;pl_upward;2;774;17854;55;24378;88;0;6;4|2;387|387
39268;Unknown Team Name;9388;Minh Advantage II;10127;pl_upward;2014-02-10 00:00:00;153172;pl_upward;2;1005;30355;97;27619;82;0;8;4|4;568|437
39269;Marky Mitch and the Funky Bunch;9105;Trigger Company;8889;pl_upward;2014-02-10 00:00:00;152667;pl_upward;2;915;22680;75;26852;104;0;7;4|3;458|457
39274;sOOper friends;4365;gib Rex;8219;pl_upward;2014-02-10 00:00:00;152145;pl_upward;2;697;18389;50;20815;79;0;5;4|1;349|348
39274;sOOper friends;4365;gib Rex;8219;pl_upward;2014-02-10 00:00:00;152111;pl_upward;2;737;22783;86;17079;45;0;2;1|1;585|152
39275;Pants Off Game On;7265;TK9;9436;pl_upward;2014-02-10 00:00:00;152769;pl_upward;2;664;20346;72;19593;74;0;7;4|3;332|332
39275;Pants Off Game On;7265;TK9;9436;pl_upward;2014-02-10 00:00:00;152744;pl_upward;2;893;25533;94;30389;102;0;7;4|3;447|446
39276;Pigs of War;2156;Roostlander;6966;pl_upward;2014-02-10 00:00:00;156368;koth_coalplant_b7;2;949;12581;40;15152;61;0;2;1|1;396|553
39276;Pigs of War;2156;Roostlander;6966;pl_upward;2014-02-10 00:00:00;156305;koth_coalplant_b7;5;1883;61784;201;69260;235;2;3;0|1|0|1|1;309|457|352|397|368
39278;Fast Company HL;7257;HK Community Hope Train;9439;pl_upward;2014-02-10 00:00:00;152746;pl_upward;2;1554;41207;140;41760;111;0;8;4|4;845|709
39280;Trailer Park Boys;7802;Disingenuous Assertions;7797;pl_upward;2014-02-10 00:00:00;152119;pl_upward;2;1954;54271;196;48371;135;0;8;4|4;1387|567
39280;Trailer Park Boys;7802;Disingenuous Assertions;7797;pl_upward;2014-02-10 00:00:00;152064;pl_upward;2;1138;27377;87;31459;117;0;5;4|1;569|569
39281;HangLow;10091;The Unusual Suspects;9485;pl_upward;2014-02-10 00:00:00;152669;pl_upward;2;867;23781;96;15289;35;0;3;1|2;673|194
39286;The Bone Zone;5062;Murder Mayhem and Marijuana;10061;pl_upward;2014-02-10 00:00:00;152657;pl_upward;1;719;28869;98;22858;78;0;4;4;719
39300;Delirium;7720;Carbon Overdose;9634;pl_upward;2014-02-10 00:00:00;152676;pl_upward;1;544;18107;59;17851;64;0;4;4;544
39302;The House Hippos;9389;PROTEST-;9888;pl_upward;2014-02-10 00:00:00;152699;pl_upward;1;471;9074;25;11923;52;0;4;4;471
39310;FITE IRL FGT;9231;Daydreaming Ding Dongs;9875;pl_upward;2014-02-10 00:00:00;152636;pl_upward;2;908;24619;83;28196;121;0;6;4|2;454|454
39310;FITE IRL FGT;9231;Daydreaming Ding Dongs;9875;pl_upward;2014-02-10 00:00:00;152602;pl_upward;2;1511;55602;216;43311;130;0;8;4|4;1026|485
39311;Mighty Morphing Flower Arrangers;8846;Mega Mayonnaise;7243;pl_upward;2014-02-10 00:00:00;152632;pl_upward;2;931;23545;52;32178;108;0;5;4|1;466|465
39312;Atrocious Ending;8910;Black Star Battalions;7948;pl_upward;2014-02-10 00:00:00;152633;pl_upward;2;1308;35143;103;41434;136;0;7;4|3;653|655
39313;Hi My Name Is Peter;9370;-ProPain-;8841;pl_upward;2014-02-10 00:00:00;152645;pl_upward;2;620;15853;29;23742;96;0;5;4|1;310|310
39315;Dogechester United;9541;EVL Gaming Highlander;9106;pl_upward;2014-02-10 00:00:00;152647;pl_upward;1;784;27887;96;24441;79;0;4;4;784
39316;Subway Mergatroid;7022;Math Camp;9407;pl_upward;2014-02-10 00:00:00;152640;pl_upward;2;1404;48637;163;34556;92;0;6;3|3;1086|318
39317;Pew Pew Kachoo;8954;Knights of the Round Table;7096;pl_upward;2014-02-10 00:00:00;152749;pl_upward;2;1089;36764;142;33691;123;0;8;4|4;693|396
39317;Pew Pew Kachoo;8954;Knights of the Round Table;7096;pl_upward;2014-02-10 00:00:00;152702;pl_upward;1;1265;21614;69;30708;114;0;3;3;1265
39321;Blood bath and beyond;8128;Kritz Ruins Lives;9754;pl_upward;2014-02-10 00:00:00;152521;pl_upward;2;1349;44249;169;27104;86;0;8;4|4;997|352
39321;Blood bath and beyond;8128;Kritz Ruins Lives;9754;pl_upward;2014-02-10 00:00:00;152505;pl_upward;2;877;20370;56;27293;99;0;7;4|3;439|438
39322;Target-Acquired Gaming Clan;8764;Ninja War;10043;pl_upward;2014-02-10 00:00:00;152742;pl_upward;2;712;23266;101;14979;41;0;2;1|1;585|127
39323;Chance Time Winners;10368;El Sacapuntas;10152;pl_upward;2014-02-10 00:00:00;152587;pl_upward;2;580;11208;30;22407;96;0;4;4|0;290|290
39323;Chance Time Winners;10368;El Sacapuntas;10152;pl_upward;2014-02-10 00:00:00;152558;pl_upward;2;538;18338;73;10318;22;0;1;0|1;406|132
39324;Corn Ducks;5273;ABAP Crew;9429;pl_upward;2014-02-10 00:00:00;152686;pl_upward;1;548;8511;16;10837;43;0;4;4;548
39326;Magical Dragons of Dustbowl;8572;Semper Fi in Winning;9604;pl_upward;2014-02-10 00:00:00;156485;koth_coalplant_b7;3;848;32699;140;22754;74;3;0;0|0|0;224|292|332
39326;Magical Dragons of Dustbowl;8572;Semper Fi in Winning;9604;pl_upward;2014-02-10 00:00:00;155560;koth_coalplant_b7;4;1809;35567;98;48104;189;1;3;0|1|1|1;399|861|320|229
39326;Magical Dragons of Dustbowl;8572;Semper Fi in Winning;9604;pl_upward;2014-02-10 00:00:00;152763;pl_upward;2;1129;31321;108;35076;128;0;6;4|2;565|564
39326;Magical Dragons of Dustbowl;8572;Semper Fi in Winning;9604;pl_upward;2014-02-10 00:00:00;152646;pl_upward;1;1085;33807;130;26737;75;0;4;4;1085
39328;Cancerous Hat Collectors United;6428;Ruthless;9601;pl_upward;2014-02-10 00:00:00;152682;pl_upward;1;618;20829;66;19922;74;0;4;4;618
39329;SeeThrough;9126;Shylanders;6801;pl_upward;2014-02-10 00:00:00;152153;pl_upward;2;607;5748;13;11790;50;0;4;4|0;304|303
39329;SeeThrough;9126;Shylanders;6801;pl_upward;2014-02-10 00:00:00;152125;pl_upward;2;711;26764;107;15198;37;0;2;1|1;585|126
39332;roblox dragon ;6304;Birds of War;9576;pl_upward;2014-02-10 00:00:00;152737;pl_upward;2;1445;46811;173;46130;146;0;8;4|4;961|484
39333;Das Reisig;8883;Mann Saxton;8264;pl_upward;2014-02-10 00:00:00;154798;koth_coalplant_b7;4;1500;52751;188;49872;162;3;1;0|0|1|0;386|373|368|373
39333;Das Reisig;8883;Mann Saxton;8264;pl_upward;2014-02-10 00:00:00;152655;pl_upward;2;1233;40216;127;43619;137;0;6;4|2;617|616
39333;Das Reisig;8883;Mann Saxton;8264;pl_upward;2014-02-10 00:00:00;152598;pl_upward;2;1649;55928;189;51140;146;0;8;4|4;970|679
39334;Blame Joe;9831;Aacuna Tuna;9427;pl_upward;2014-02-10 00:00:00;152773;pl_upward;2;1501;36135;125;25906;92;0;8;4|4;797|704
39334;Blame Joe;9831;Aacuna Tuna;9427;pl_upward;2014-02-10 00:00:00;152738;pl_upward;2;1120;28597;94;26897;85;0;8;4|4;497|623
39336;SewerRats;6869;Protelum de Novem;7846;pl_upward;2014-02-10 00:00:00;152688;pl_upward;1;659;13144;33;15124;64;0;4;4;659
39340;Big Beautiful Heavies ;8837;Fedora Force;9286;pl_upward;2014-02-10 00:00:00;155590;koth_coalplant_b7;4;1675;51008;191;51555;201;3;1;0|0|1|0;428|461|348|438
39340;Big Beautiful Heavies ;8837;Fedora Force;9286;pl_upward;2014-02-10 00:00:00;152745;pl_upward;2;722;20229;80;13519;47;0;2;1|1;585|137
39341;The Blair TF2 Project;8494;Spooky Scary Skeletons;8840;pl_upward;2014-02-10 00:00:00;152681;pl_upward;2;547;17750;74;9624;22;0;1;0|1;411|136
39342;Lé Face Brigade;5947;Mean Greene's Capping Machine;9635;pl_upward;2014-02-10 00:00:00;152673;pl_upward;1;628;11941;32;13637;55;0;4;4;628
39343;Thorns For Dead;9140;Prophunters;10045;pl_upward;2014-02-10 00:00:00;151943;pl_upward;2;904;25053;66;30816;126;0;4;4|0;504|400
39343;Thorns For Dead;9140;Prophunters;10045;pl_upward;2014-02-10 00:00:00;151918;pl_upward;2;716;22540;86;16985;50;0;2;1|1;585|131
39344;The Pro-Procrastinators;10149;The Weilanders;8873;pl_upward;2014-02-10 00:00:00;152648;pl_upward;2;1018;35901;109;31266;100;0;8;4|4;546|472
39347;Mouse's House;6538;The Corked Bunch;9461;pl_upward;2014-02-10 00:00:00;153174;pl_upward;2;1668;29807;97;45995;180;0;6;4|2;834|834
39352;BC.GAMING.AD;9915;BEATDOWN Brotherhood;8838;pl_upward;2014-02-10 00:00:00;152780;pl_upward;2;539;16472;83;8749;20;0;1;0|1;413|126
39352;BC.GAMING.AD;9915;BEATDOWN Brotherhood;8838;pl_upward;2014-02-10 00:00:00;152757;pl_upward;2;670;14347;29;24077;116;0;4;4|0;335|335
39352;BC.GAMING.AD;9915;BEATDOWN Brotherhood;8838;pl_upward;2014-02-10 00:00:00;152710;pl_upward;1;319;6213;17;9659;48;0;4;4;319
39354;Turbo Titties Of Justice;9877;The Billy Club;9487;pl_upward;2014-02-10 00:00:00;152548;pl_upward;2;591;14625;49;21123;98;0;5;4|1;296|295
39354;Turbo Titties Of Justice;9877;The Billy Club;9487;pl_upward;2014-02-10 00:00:00;152532;pl_upward;2;714;25554;117;17124;42;0;2;1|1;580|134
39359;Nexus;10414;Revelry;10390;pl_upward;2014-02-10 00:00:00;154274;pl_upward;2;832;13922;33;25678;117;0;4;4|0;374|458
39359;Nexus;10414;Revelry;10390;pl_upward;2014-02-10 00:00:00;154216;pl_upward;2;1402;50579;204;31261;80;0;6;3|3;1128|274
