MatchId;HomeTeam;HomeTeamId;VisitTeam;VisitTeamId;MapName;ScheduleDate;StatsId;Map;Rounds;Duration;DamageRED;FragsRED;DamageBLU;FragsBLU;ScoreRED;ScoreBLU;ScoresBLU;RoundTimes
38595;Simply Beige;10275;Strike Force Ownage;9813;cp_gravelpit;2014-02-03 00:00:00;147693;cp_gravelpit;2;728;17295;84;9880;19;0;2;1|1;600|128
38596;Body-Shot Gaming;8424;velox �38596;Body-Shot Gaming;8424;velox �38601;Hipsters;8253;swag swag yolo;9232;cp_gravelpit;2014-02-03 00:00:00;147709;cp_gravelpit;2;822;19144;85;17822;62;0;6;3|3;481|341
38601;Hipsters;8253;swag swag yolo;9232;cp_gravelpit;2014-02-03 00:00:00;147700;cp_gravelpit;2;1013;23699;106;20098;76;0;4;2|2;781|232
38601;Hipsters;8253;swag swag yolo;9232;cp_gravelpit;2014-02-03 00:00:00;147694;cp_gravelpit;2;1070;25402;103;20012;67;0;4;2|2;780|290
38614;Delirium;7720;Daydreaming Ding Dongs;9875;cp_gravelpit;2014-02-03 00:00:00;148251;cp_gravelpit;2;966;27137;124;18018;71;0;4;2|2;780|186
38614;Delirium;7720;Daydreaming Ding Dongs;9875;cp_gravelpit;2014-02-03 00:00:00;148075;cp_gravelpit;2;827;12686;47;11233;55;0;5;3|2;315|512
38617;PROTEST-;9888;Mighty Morphing Flower Arrangers;8846;cp_gravelpit;2014-02-03 00:00:00;148096;cp_gravelpit;2;515;8143;32;9639;41;0;4;3|1;258|257
38617;PROTEST-;9888;Mighty Morphing Flower Arrangers;8846;cp_gravelpit;2014-02-03 00:00:00;148058;cp_gravelpit;2;801;19045;82;12222;39;0;3;1|2;600|201
38618;The House Hippos;9389;Atrocious Ending;8910;cp_gravelpit;2014-02-03 00:00:00;148149;cp_gravelpit;2;606;6302;23;10150;48;0;4;3|1;303|303
38618;The House Hippos;9389;Atrocious Ending;8910;cp_gravelpit;2014-02-03 00:00:00;148071;cp_gravelpit;2;802;18836;84;11230;24;0;3;1|2;600|202
38619;Black Star Battalions;7948;Bubberducky;7073;cp_gravelpit;2014-02-03 00:00:00;148156;cp_gravelpit;2;1670;20466;87;15133;52;0;3;1|2;607|1063
38619;Black Star Battalions;7948;Bubberducky;7073;cp_gravelpit;2014-02-03 00:00:00;148091;cp_gravelpit;2;502;6250;17;9750;40;0;4;3|1;251|251
38620;Drunken Bombers;7815;Hi My Name Is Peter;9370;cp_gravelpit;2014-02-03 00:00:00;148189;cp_gravelpit;2;1013;25521;95;17751;63;0;4;2|2;781|232
38620;Drunken Bombers;7815;Hi My Name Is Peter;9370;cp_gravelpit;2014-02-03 00:00:00;148141;cp_gravelpit;2;555;8360;24;11519;46;0;4;3|1;278|277
38622;Portland Burnsiders;9602;4L;3783;cp_gravelpit;2014-02-03 00:00:00;152530;pl_upward;2;853;21926;51;24781;81;0;6;4|2;427|426
38622;Portland Burnsiders;9602;4L;3783;cp_gravelpit;2014-02-03 00:00:00;150612;pl_upward;2;1391;37738;109;44250;141;0;7;4|3;695|696
38622;Portland Burnsiders;9602;4L;3783;cp_gravelpit;2014-02-03 00:00:00;150527;pl_upward;2;1146;35758;121;29914;87;0;8;4|4;725|421
38622;Portland Burnsiders;9602;4L;3783;cp_gravelpit;2014-02-03 00:00:00;148199;cp_gravelpit;2;987;20835;84;14119;47;0;3;1|2;602|385
38622;Portland Burnsiders;9602;4L;3783;cp_gravelpit;2014-02-03 00:00:00;148074;cp_gravelpit;2;1035;17920;53;22862;88;0;4;3|1;518|517
38624;Suicide Squad;8863;Tilt;5289;cp_gravelpit;2014-02-03 00:00:00;148196;cp_gravelpit;2;726;15414;55;19041;75;0;4;3|1;363|363
38624;Suicide Squad;8863;Tilt;5289;cp_gravelpit;2014-02-03 00:00:00;148145;cp_gravelpit;2;546;11846;47;8283;32;0;6;3|3;352|194
38624;Suicide Squad;8863;Tilt;5289;cp_gravelpit;2014-02-03 00:00:00;148069;cp_gravelpit;2;847;16827;71;16720;62;0;6;3|3;554|293
38625;Gray Legion;8166;The Noble Gases;9468;cp_gravelpit;2014-02-03 00:00:00;148268;cp_gravelpit;2;842;19107;91;12632;42;0;3;1|2;600|242
38625;Gray Legion;8166;The Noble Gases;9468;cp_gravelpit;2014-02-03 00:00:00;148256;cp_gravelpit;2;440;6751;24;8855;36;0;4;3|1;220|220
38630;Blood bath and beyond;8128;Dogechester United;9541;cp_gravelpit;2014-02-03 00:00:00;148175;cp_gravelpit;1;722;15559;46;11960;43;0;3;3;722
38630;Blood bath and beyond;8128;Dogechester United;9541;cp_gravelpit;2014-02-03 00:00:00;148101;cp_gravelpit;2;742;14112;59;12363;50;0;4;3|1;371|371
38634;Subway Mergatroid;7022;Target-Acquired Gaming Clan;8764;cp_gravelpit;2014-02-03 00:00:00;151290;pl_upward;2;1061;32680;104;30892;106;0;7;4|3;531|530
38634;Subway Mergatroid;7022;Target-Acquired Gaming Clan;8764;cp_gravelpit;2014-02-03 00:00:00;151257;pl_upward;2;1054;30505;121;32286;108;0;8;4|4;583|471
38634;Subway Mergatroid;7022;Target-Acquired Gaming Clan;8764;cp_gravelpit;2014-02-03 00:00:00;148168;cp_gravelpit;2;1033;23479;92;21297;75;0;6;3|3;690|343
38634;Subway Mergatroid;7022;Target-Acquired Gaming Clan;8764;cp_gravelpit;2014-02-03 00:00:00;148102;cp_gravelpit;2;673;11712;41;13242;54;0;5;3|2;337|336
38637;ButterflyAssassins;8894;All Is Dust;6542;cp_gravelpit;2014-02-03 00:00:00;148249;cp_gravelpit;2;1190;27859;80;27493;99;0;5;3|2;595|595
38637;ButterflyAssassins;8894;All Is Dust;6542;cp_gravelpit;2014-02-03 00:00:00;148116;cp_gravelpit;2;1026;27553;104;17476;58;0;4;2|2;780|246
38638;Kobe Kush;8963;gib Rex;8219;cp_gravelpit;2014-02-03 00:00:00;148228;cp_gravelpit;2;705;15540;68;11522;26;0;2;1|1;600|105
38638;Kobe Kush;8963;gib Rex;8219;cp_gravelpit;2014-02-03 00:00:00;148167;cp_gravelpit;2;765;6206;17;9570;38;0;4;3|1;256|509
38639;Marky Mitch and the Funky Bunch;9105;Nine Man Army;8938;cp_gravelpit;2014-02-03 00:00:00;152034;pl_upward;2;1400;45744;162;39282;123;0;8;4|4;809|591
38639;Marky Mitch and the Funky Bunch;9105;Nine Man Army;8938;cp_gravelpit;2014-02-03 00:00:00;148243;cp_gravelpit;2;1030;28364;121;25472;92;0;6;3|3;752|278
38639;Marky Mitch and the Funky Bunch;9105;Nine Man Army;8938;cp_gravelpit;2014-02-03 00:00:00;148193;cp_gravelpit;2;863;18739;86;17272;71;0;6;3|3;510|353
38639;Marky Mitch and the Funky Bunch;9105;Nine Man Army;8938;cp_gravelpit;2014-02-03 00:00:00;148119;cp_gravelpit;2;770;14907;53;15061;66;0;6;3|3;441|329
38644;Wholesome Christian Family;8887;50DKP ;5070;cp_gravelpit;2014-02-03 00:00:00;148280;cp_gravelpit;2;1132;25034;127;20420;82;0;6;3|3;722|410
38644;Wholesome Christian Family;8887;50DKP ;5070;cp_gravelpit;2014-02-03 00:00:00;148239;cp_gravelpit;2;869;19067;74;18946;89;0;6;3|3;545|324
38644;Wholesome Christian Family;8887;50DKP ;5070;cp_gravelpit;2014-02-03 00:00:00;148111;cp_gravelpit;2;999;26405;126;17238;55;0;6;3|3;745|254
38645;SPACEBEARS;9091;Apocalypse Gaming Highlander;10182;cp_gravelpit;2014-02-03 00:00:00;148188;cp_gravelpit;2;935;23845;89;24216;93;0;5;3|2;468|467
38645;SPACEBEARS;9091;Apocalypse Gaming Highlander;10182;cp_gravelpit;2014-02-03 00:00:00;148139;cp_gravelpit;2;588;13636;48;10206;35;0;6;3|3;407|181
38647;Noodle Dudes;9114;Crate Expectations;9545;cp_gravelpit;2014-02-03 00:00:00;148122;cp_gravelpit;2;720;15805;68;15040;46;0;2;1|1;603|117
38648;Roll the Chat;3924;Pretty Pretty Princesses ;9113;cp_gravelpit;2014-02-03 00:00:00;152575;pl_upward;2;1290;43673;144;35708;96;0;8;4|4;906|384
38648;Roll the Chat;3924;Pretty Pretty Princesses ;9113;cp_gravelpit;2014-02-03 00:00:00;148162;cp_gravelpit;2;718;17108;74;13584;48;0;2;1|1;619|99
38648;Roll the Chat;3924;Pretty Pretty Princesses ;9113;cp_gravelpit;2014-02-03 00:00:00;148105;cp_gravelpit;2;487;6813;25;9716;40;0;4;3|1;244|243
38649;Universal $ Assocation;9134;TheFlyingDutchman;5779;cp_gravelpit;2014-02-03 00:00:00;148320;cp_gravelpit;2;497;8153;31;11498;51;0;4;3|1;249|248
38649;Universal $ Assocation;9134;TheFlyingDutchman;5779;cp_gravelpit;2014-02-03 00:00:00;148169;cp_gravelpit;2;1064;0;0;939;3;0;3;3|0;642|422
38651;The Barkin' Sharks;6572;Catgirl Café (with Purrfect Portions);8943;cp_gravelpit;2014-02-03 00:00:00;152131;pl_upward;2;1224;41624;146;36876;88;0;8;4|4;871|353
38653;Just Kidding;5576;GOT GO U DJINN WAIFUS;5623;cp_gravelpit;2014-02-03 00:00:00;152609;pl_upward;2;1525;42184;158;32394;98;0;3;3|0;1125|400
38653;Just Kidding;5576;GOT GO U DJINN WAIFUS;5623;cp_gravelpit;2014-02-03 00:00:00;152570;pl_upward;2;853;22043;62;29590;106;0;4;4|0;438|415
38653;Just Kidding;5576;GOT GO U DJINN WAIFUS;5623;cp_gravelpit;2014-02-03 00:00:00;148231;cp_gravelpit;2;794;15199;56;18711;80;0;4;3|1;397|397
38653;Just Kidding;5576;GOT GO U DJINN WAIFUS;5623;cp_gravelpit;2014-02-03 00:00:00;148136;cp_gravelpit;2;992;20889;84;22746;83;0;6;3|3;514|478
38654;Super Rad;8201;Roostlander;6966;cp_gravelpit;2014-02-03 00:00:00;148187;cp_gravelpit;2;810;15062;56;17665;81;0;4;3|1;405|405
38654;Super Rad;8201;Roostlander;6966;cp_gravelpit;2014-02-03 00:00:00;148126;cp_gravelpit;2;733;16205;84;11246;39;0;2;1|1;600|133
38657;Minh Advantage II;10127;HangLow;10091;cp_gravelpit;2014-02-03 00:00:00;148191;cp_gravelpit;2;1187;24871;103;17965;55;0;4;2|2;853|334
38657;Minh Advantage II;10127;HangLow;10091;cp_gravelpit;2014-02-03 00:00:00;148144;cp_gravelpit;2;569;7790;23;12139;55;0;4;3|1;285|284
38659;christianmingle.com;10130;Praise The Sun;10285;cp_gravelpit;2014-02-03 00:00:00;148244;cp_gravelpit;2;630;12617;50;13319;54;0;5;3|2;315|315
38659;christianmingle.com;10130;Praise The Sun;10285;cp_gravelpit;2014-02-03 00:00:00;148209;cp_gravelpit;2;587;12430;48;12778;51;0;5;3|2;294|293
38659;christianmingle.com;10130;Praise The Sun;10285;cp_gravelpit;2014-02-03 00:00:00;148131;cp_gravelpit;2;812;15402;59;17582;76;0;5;3|2;406|406
38660;Team Interrobang;6038;Trigger Company;8889;cp_gravelpit;2014-02-03 00:00:00;148257;cp_gravelpit;2;766;14852;62;13047;45;0;6;3|3;449|317
38660;Team Interrobang;6038;Trigger Company;8889;cp_gravelpit;2014-02-03 00:00:00;148213;cp_gravelpit;2;1023;17742;64;18012;69;0;6;3|3;681|342
38660;Team Interrobang;6038;Trigger Company;8889;cp_gravelpit;2014-02-03 00:00:00;148130;cp_gravelpit;2;845;17961;72;13020;48;0;6;3|3;452|393
38661;Cuties;5064;Poon Platoon;8848;cp_gravelpit;2014-02-03 00:00:00;151342;pl_upward;2;852;24354;68;25978;96;0;7;4|3;426|426
38661;Cuties;5064;Poon Platoon;8848;cp_gravelpit;2014-02-03 00:00:00;151312;pl_upward;2;809;23583;81;20768;66;0;7;4|3;405|404
38661;Cuties;5064;Poon Platoon;8848;cp_gravelpit;2014-02-03 00:00:00;148174;cp_gravelpit;2;1394;34451;123;32098;124;0;3;2|1;794|600
38661;Cuties;5064;Poon Platoon;8848;cp_gravelpit;2014-02-03 00:00:00;148127;cp_gravelpit;2;508;13177;48;11567;41;0;6;3|3;259|249
38662;Murphy and ya bois;8901;Pregame Tryhards;3287;cp_gravelpit;2014-02-03 00:00:00;148216;cp_gravelpit;2;476;8913;36;9853;38;0;4;3|1;238|238
38662;Murphy and ya bois;8901;Pregame Tryhards;3287;cp_gravelpit;2014-02-03 00:00:00;148107;cp_gravelpit;2;1191;27450;106;28095;90;0;3;1|2;613|578
38667;Having A Time;9369;sOOper friends;4365;cp_gravelpit;2014-02-03 00:00:00;151990;pl_upward;2;1862;60964;187;60613;198;0;8;4|4;955|907
38667;Having A Time;9369;sOOper friends;4365;cp_gravelpit;2014-02-03 00:00:00;151946;pl_upward;2;1229;36759;110;37599;123;0;8;4|4;632|597
38667;Having A Time;9369;sOOper friends;4365;cp_gravelpit;2014-02-03 00:00:00;150008;pl_upward;2;1256;46290;139;38629;128;0;8;4|4;761|495
38667;Having A Time;9369;sOOper friends;4365;cp_gravelpit;2014-02-03 00:00:00;149951;pl_upward;2;1385;43867;142;46492;150;0;8;4|4;700|685
38669;Fast Company HL;7257;High Kings;8844;cp_gravelpit;2014-02-03 00:00:00;148220;cp_gravelpit;2;580;10893;46;11306;42;0;6;3|3;341|239
38669;Fast Company HL;7257;High Kings;8844;cp_gravelpit;2014-02-03 00:00:00;148143;cp_gravelpit;2;735;12071;39;15792;58;0;4;3|1;368|367
38672;Team 'Murica World Police;9380;The Bone Zone;5062;cp_gravelpit;2014-02-03 00:00:00;148088;cp_gravelpit;4;1790;40245;168;31994;117;0;11;2|3|3|3;780|369|328|313
38695;Boys from the North;9960;Turbo Club 9;7392;cp_gravelpit;2014-02-03 00:00:00;147808;cp_gravelpit;2;1115;23872;83;24785;94;0;5;3|2;558|557
38695;Boys from the North;9960;Turbo Club 9;7392;cp_gravelpit;2014-02-03 00:00:00;147797;cp_gravelpit;2;828;15580;66;14373;46;0;6;3|3;477|351
38697;Unknown History;6436;Orange Is a Verb;8112;cp_gravelpit;2014-02-03 00:00:00;147789;cp_gravelpit;2;395;7607;29;6916;25;0;6;3|3;207|188
38697;Unknown History;6436;Orange Is a Verb;8112;cp_gravelpit;2014-02-03 00:00:00;147783;cp_gravelpit;2;843;18982;58;21165;75;0;4;3|1;422|421
38715;brave;9130;Glad Science;6784;cp_gravelpit;2014-02-03 00:00:00;148123;cp_gravelpit;1;261;5350;22;4871;16;0;3;3;261
38715;brave;9130;Glad Science;6784;cp_gravelpit;2014-02-03 00:00:00;148073;cp_gravelpit;2;551;9155;25;10626;47;0;4;3|1;276|275
38716;Veally, Hinzy?;9490;RedbearS;7047;cp_gravelpit;2014-02-03 00:00:00;147809;cp_gravelpit;2;807;21960;100;15038;42;0;3;1|2;600|207
38716;Veally, Hinzy?;9490;RedbearS;7047;cp_gravelpit;2014-02-03 00:00:00;147791;cp_gravelpit;2;833;17406;69;17624;72;0;5;3|2;417|416
38716;Veally, Hinzy?;9490;RedbearS;7047;cp_gravelpit;2014-02-03 00:00:00;147785;cp_gravelpit;2;766;15489;55;17286;69;0;4;3|1;384|382
38718;It Burns When I PvP;5580;KYLE SHIN;9233;cp_gravelpit;2014-02-03 00:00:00;148185;cp_gravelpit;2;707;19239;90;12184;44;0;2;1|1;602|105
38718;It Burns When I PvP;5580;KYLE SHIN;9233;cp_gravelpit;2014-02-03 00:00:00;148085;cp_gravelpit;2;714;14522;49;19687;84;0;4;3|1;357|357
38720;Roadside Brewery;9133;Leader ó World;8806;cp_gravelpit;2014-02-03 00:00:00;147803;cp_gravelpit;6;2790;62851;281;46744;179;0;11;1|1|1|2|3|3;813|101|608|293|701|274
38721;Ruff Ridaz;7057;Team No Brakes;7867;cp_gravelpit;2014-02-03 00:00:00;148140;cp_gravelpit;1;782;16364;52;14449;46;0;3;3;782
38722;Team Venture;9229;The Chafing;8984;cp_gravelpit;2014-02-03 00:00:00;148171;cp_gravelpit;2;1102;21092;76;22792;91;0;5;3|2;505|597
38722;Team Venture;9229;The Chafing;8984;cp_gravelpit;2014-02-03 00:00:00;148081;cp_gravelpit;2;932;20936;97;17498;60;0;6;3|3;667|265
38742;Crystal Kingdom Royal Highlander Team;6871;Degree Zero;6741;cp_gravelpit;2014-02-03 00:00:00;148225;cp_gravelpit;2;1090;23411;91;24449;103;0;6;3|3;593|497
38742;Crystal Kingdom Royal Highlander Team;6871;Degree Zero;6741;cp_gravelpit;2014-02-03 00:00:00;148194;cp_gravelpit;2;1072;0;0;0;0;1;1;1|0;652|420
38742;Crystal Kingdom Royal Highlander Team;6871;Degree Zero;6741;cp_gravelpit;2014-02-03 00:00:00;148097;cp_gravelpit;2;1034;17852;66;19406;68;0;5;3|2;517|517
38744;Jerry Seinfeld and the Burbs;9828;Heartbreakers;8937;cp_gravelpit;2014-02-03 00:00:00;151292;pl_upward;2;1187;32093;121;24045;82;0;4;4|0;787|400
38744;Jerry Seinfeld and the Burbs;9828;Heartbreakers;8937;cp_gravelpit;2014-02-03 00:00:00;151262;pl_upward;2;918;24606;79;32077;116;0;7;4|3;459|459
38744;Jerry Seinfeld and the Burbs;9828;Heartbreakers;8937;cp_gravelpit;2014-02-03 00:00:00;148197;cp_gravelpit;2;462;7247;25;9874;45;0;4;3|1;231|231
38744;Jerry Seinfeld and the Burbs;9828;Heartbreakers;8937;cp_gravelpit;2014-02-03 00:00:00;148138;cp_gravelpit;2;680;16053;65;12773;40;0;6;3|3;430|250
38745;Smokin' Trees and Strokin 3's;9398;the experience;5462;cp_gravelpit;2014-02-03 00:00:00;148201;cp_gravelpit;2;750;16516;52;18501;65;0;4;3|1;375|375
38745;Smokin' Trees and Strokin 3's;9398;the experience;5462;cp_gravelpit;2014-02-03 00:00:00;148110;cp_gravelpit;2;1045;15764;59;11181;41;0;6;3|3;492|553
38746;Hypersonic Manbabies;8341;The Ringers;9186;cp_gravelpit;2014-02-03 00:00:00;148215;cp_gravelpit;2;736;10354;32;14878;62;0;4;3|1;368|368
38746;Hypersonic Manbabies;8341;The Ringers;9186;cp_gravelpit;2014-02-03 00:00:00;148106;cp_gravelpit;2;1106;28015;108;18587;72;0;4;2|2;780|326
38747;Turdlords of the 5th Dimension;6843;Tree Forest 2;9408;cp_gravelpit;2014-02-03 00:00:00;148297;cp_gravelpit;2;863;18246;79;15192;51;0;3;1|2;600|263
38747;Turdlords of the 5th Dimension;6843;Tree Forest 2;9408;cp_gravelpit;2014-02-03 00:00:00;148263;cp_gravelpit;2;646;11136;42;12545;56;0;4;3|1;323|323
38747;Turdlords of the 5th Dimension;6843;Tree Forest 2;9408;cp_gravelpit;2014-02-03 00:00:00;148190;cp_gravelpit;2;1080;19247;69;19631;81;0;5;3|2;540|540
38748;The Five Knuckle Truffle Punch;6605;Team Willy;6175;cp_gravelpit;2014-02-03 00:00:00;148236;cp_gravelpit;2;536;10074;38;12099;56;0;4;3|1;268|268
38748;The Five Knuckle Truffle Punch;6605;Team Willy;6175;cp_gravelpit;2014-02-03 00:00:00;148118;cp_gravelpit;2;937;20367;82;13267;32;0;3;1|2;600|337
38749;TEH ILERMINATY;7479;Independent Fighters Alliance;3376;cp_gravelpit;2014-02-03 00:00:00;148214;cp_gravelpit;2;1273;20773;90;14713;55;0;6;3|3;977|296
38749;TEH ILERMINATY;7479;Independent Fighters Alliance;3376;cp_gravelpit;2014-02-03 00:00:00;148158;cp_gravelpit;2;598;10568;35;11980;51;0;5;3|2;299|299
38751;Too Cute Baddies;8860;Umbra;5153;cp_gravelpit;2014-02-03 00:00:00;148241;cp_gravelpit;2;587;13741;59;11453;44;0;6;3|3;358|229
38751;Too Cute Baddies;8860;Umbra;5153;cp_gravelpit;2014-02-03 00:00:00;148170;cp_gravelpit;2;1060;23082;87;21494;84;0;6;3|3;625|435
38751;Too Cute Baddies;8860;Umbra;5153;cp_gravelpit;2014-02-03 00:00:00;148103;cp_gravelpit;2;684;13866;55;14861;60;0;6;3|3;347|337
38753;GeA;7609;Meme Team;8969;cp_gravelpit;2014-02-03 00:00:00;148051;cp_gravelpit;2;654;14448;58;16082;68;0;5;3|2;327|327
38753;GeA;7609;Meme Team;8969;cp_gravelpit;2014-02-03 00:00:00;147993;cp_gravelpit;2;1410;35297;125;30044;117;0;6;3|3;728|682
38754;The Eleventh Love Squadron;9573;The Silent Riot;5663;cp_gravelpit;2014-02-03 00:00:00;148283;cp_gravelpit;2;643;7119;30;8611;38;0;5;3|2;375|268
38754;The Eleventh Love Squadron;9573;The Silent Riot;5663;cp_gravelpit;2014-02-03 00:00:00;148259;cp_gravelpit;2;633;11368;47;9447;43;0;5;3|2;317|316
38755;The White Knights ;9379;36th Infantry;9382;cp_gravelpit;2014-02-03 00:00:00;151323;pl_upward;2;1646;55732;188;55882;175;0;8;4|4;919|727
38755;The White Knights ;9379;36th Infantry;9382;cp_gravelpit;2014-02-03 00:00:00;148262;cp_gravelpit;2;1194;27699;109;22987;79;0;4;2|2;780|414
38755;The White Knights ;9379;36th Infantry;9382;cp_gravelpit;2014-02-03 00:00:00;148177;cp_gravelpit;2;954;19525;74;17367;58;0;6;3|3;550|404
38755;The White Knights ;9379;36th Infantry;9382;cp_gravelpit;2014-02-03 00:00:00;148113;cp_gravelpit;2;622;12182;45;11819;41;0;6;3|3;378|244
38756;After Midnight Booty Call;4985;bEnt;3195;cp_gravelpit;2014-02-03 00:00:00;148192;cp_gravelpit;2;965;20188;80;17172;71;0;3;1|2;605|360
38756;After Midnight Booty Call;4985;bEnt;3195;cp_gravelpit;2014-02-03 00:00:00;148087;cp_gravelpit;2;712;10486;35;13582;55;0;4;3|1;393|319
38766;Cancerous Hat Collectors United;6428;Birds of War;9576;cp_gravelpit;2014-02-03 00:00:00;148288;cp_gravelpit;2;1571;38166;140;39770;149;0;5;3|2;799|772
38766;Cancerous Hat Collectors United;6428;Birds of War;9576;cp_gravelpit;2014-02-03 00:00:00;148221;cp_gravelpit;2;1075;27798;104;24922;102;0;5;3|2;538|537
38766;Cancerous Hat Collectors United;6428;Birds of War;9576;cp_gravelpit;2014-02-03 00:00:00;148132;cp_gravelpit;2;488;8171;30;9916;48;0;4;3|1;244|244
38769;Dustbowl Alliance;8697;ELKGANG;8311;cp_gravelpit;2014-02-03 00:00:00;148133;cp_gravelpit;2;770;19381;76;13722;52;0;6;3|3;524|246
38769;Dustbowl Alliance;8697;ELKGANG;8311;cp_gravelpit;2014-02-03 00:00:00;148062;cp_gravelpit;2;685;10434;36;16502;74;0;4;3|1;343|342
38772;roblox dragon ;6304;Ruthless;9601;cp_gravelpit;2014-02-03 00:00:00;148301;cp_gravelpit;2;965;25216;96;19862;72;0;6;3|3;496|469
38772;roblox dragon ;6304;Ruthless;9601;cp_gravelpit;2014-02-03 00:00:00;148279;cp_gravelpit;2;952;20647;82;19802;66;0;6;3|3;596|356
38772;roblox dragon ;6304;Ruthless;9601;cp_gravelpit;2014-02-03 00:00:00;148254;cp_gravelpit;2;720;15114;53;12292;40;0;2;1|1;620|100
38773;Semper Fi in Winning;9604;SewerRats;6869;cp_gravelpit;2014-02-03 00:00:00;148606;cp_gravelpit;2;1258;30544;130;27977;114;0;5;2|3;780|478
38773;Semper Fi in Winning;9604;SewerRats;6869;cp_gravelpit;2014-02-03 00:00:00;148588;cp_gravelpit;2;768;16792;63;17007;66;0;4;3|1;384|384
38774;Stooge JV;6298;The Demonstration Men;7979;cp_gravelpit;2014-02-03 00:00:00;150563;pl_upward;2;1838;69972;243;51133;163;0;8;4|4;1145|693
